Resource,Hotel,Review,Stance,Authenticity
MTurk,intercontinental,"[""family's"", 'seven', 'day', 'stay', 'intercontinental', 'chicago', 'hotel', 'could', 'ever', 'imagine', 'intercontinental', 'fantastic', 'previous', 'hotel', 'visit', 'wonderful', 'amenity', 'excellent', '24', 'hour', 'room', 'service', 'access', 'personal', 'trainer', 'even', 'dry', 'cleaning', 'service', 'mention', 'family', 'really', 'enjoy', 'dining', 'contemporary', 'american', 'cuisine', 'hotel', 'zest', 'restaurant', 'serve', 'excellent', 'meal', 'worth', 'every', 'dime', 'reasonable', 'price', 'favorite', 'point', 'intercontinental', 'chicago', 'provide', 'entry', 'right', 'windy', 'city', 'family', 'immediate', 'access', 'transportation', 'shopping', 'city', 'attraction', 'great', 'time', 'travel', 'chicago', 'enjoy', 'time', 'felt', 'secure', 'knowing', 'nice', 'clean', 'elegant', 'safe', 'hotel', 'travel', 'back', 'whenever', 'do', 'tour', 'city', 'day', 'intercontinental', 'must', 'stay', 'recommend', 'anyone', 'plan', 'visit', 'chicago']",positive,deceptive
MTurk,intercontinental,"['go', 'chicago', 'last', 'month', 'want', 'nice', 'hotel', 'close', 'restaurant', 'shop', 'research', 'believe', 'intercontinental', 'would', 'suit', 'need', 'sure', 'disappoint', 'decision', 'hotel', 'lot', 'historic', 'charm', 'despite', 'large', 'hotel', 'service', 'top', 'shelf', 'room', 'large', 'mean', 'extremely', 'well-appointed', 'comfortable', 'kid', 'love', 'big', 'swimming', 'pool', 'hotel', 'offer', 'impressed', 'location', 'magnificent', 'mile', 'hotel', 'also', 'nice', 'restaurant', 'on-site', 'food', 'good', 'like', 'hotel', 'restaurant', 'provide', 'perfect', 'customer', 'service', 'dollar', 'dollar', 'intercontinental', 'chicago', 'great', 'deal', 'stay']",positive,deceptive
MTurk,palmer,"['excellent', 'vacation', 'destination', 'clean', 'room', 'many', 'nice', 'feature', 'superb', 'location', 'proximity', 'local', 'attraction', 'staff', 'always', 'friendly', 'eager', 'help', 'highly', 'recommend', 'anyone', 'look', 'travel', 'area']",positive,deceptive
MTurk,palmer,"['hotel', 'make', 'royalty', 'deck', 'top', 'luxury', 'could', 'dream', 'amazing', 'experience', 'locate', 'right', 'middle', 'everything', 'chicago', 'pull', 'best', 'attribute', 'city', 'one', 'fun', 'fill', 'experience', 'customer', 'service', 'fantastic', 'responsive', 'polite', 'request', 'fix', 'complaint', 'without', 'complaint', 'beautiful', 'experience', 'would', 'certainly']",positive,deceptive
MTurk,palmer,"['stay', 'family', 'chicago', 'family', 'vacation', 'say', 'wow', 'fantastic', 'experience', 'around', 'first', 'hotel', 'magnificent', 'lobby', 'entreway', 'jaw', 'drop', 'say', 'least', 'everyone', 'deal', 'desk', 'clerk', 'cleaning', 'staff', 'doorman', 'exceptionally', 'cordial', 'friendly', 'room', 'fantastic', 'perfect', 'business', 'person', 'stay', 'family', 'recreation', 'new', 'serenity', 'bed', 'hilton', 'offer', 'die', 'one', 'restful', 'night', 'sleep', 'year', 'kid', 'love', 'ipod', 'dock', 'room', 'wife', 'love', 'th', 'fact', 'kid', 'could', 'keep', 'bedroom', 'ice', 'cold', 'like', 'like', 'could', 'keep', 'warm', 'usual', 'wifi', 'ultra', 'cheap', 'fast', 'highly', 'recommend', 'palmer', 'house', 'hilton']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hlton', 'hotel', 'nice', 'hotel', 'stay', 'chicago', 'go', 'chicago', 'business', 'trip', 'meeting', 'arrive', 'walk', 'lobby', 'beautiful', 'hardly', 'wait', 'see', 'room', 'room', 'nice', 'bathroom', 'immaculate', 'meeting', 'clark', 'meeting', 'room', 'even', 'nice', 'want', 'take', 'tour', 'hotel', '3', 'day', 'convenient', 'hotel', 'lot', 'major', 'attraction', 'like', 'grant', 'park', 'lake', 'michigan', 'mag', 'mile', 'shopping', 'heaven', 'navy', 'pier', 'never', 'really', 'like', 'normal', 'stress', 'meeting', 'love', 'chicago', 'new', 'favorite', 'hotel', 'stay', ""i'm"", 'town']",positive,deceptive
MTurk,palmer,"['husband', 'stay', 'palmer', 'house', 'hilton', 'chicago', 'anniversary', 'hotel', 'beautiful', 'luxurious', 'one', 'would', 'expect', 'hilton', 'brand', 'hotel', 'major', 'city', 'service', 'excellent', 'check-in', 'check-out', 'go', 'smoothly', 'location', 'hotel', 'ideal', 'us', 'plan', 'attend', 'theater', 'visit', 'lincoln', 'park', 'zoo', 'picnic', 'lake', 'close', 'hotel', 'price', 'reasonable', 'location', 'luxurious', 'accommodation', 'also', 'enjoy', 'hotel', 'restaurant', 'lounge', 'highly', 'recommend']",positive,deceptive
MTurk,palmer,"['anyone', 'travel', 'chicago', 'would', 'strongly', 'recommend', 'palmer', 'house', 'hilton', 'spend', 'two', 'night', 'hotel', 'recent', 'business', 'trip', 'impress', 'elegant', 'feel', 'look', 'hotel', 'guest', 'room', 'double', 'bed', 'first', 'sight', 'room', 'perfect', 'decor', 'double', 'bed', 'look', 'comfy', 'cozy', 'room', 'also', 'come', 'high', 'speed', 'internet', 'personalize', 'listening', 'option', 'great', 'feature', 'tired', 'traveler', 'like', 'since', 'hurry', 'two-day', 'stay', 'time', 'wander', 'around', 'town', 'food', 'problem', 'hotel', 'offer', 'place', 'dine', 'simply', 'snack', 'good', 'thing', 'bar', 'lounge', 'open', 'late', 'night', 'assure', 'great', 'quality', 'food', 'drink', 'tour', 'city', 'hotel', 'quite', 'close', 'park', 'museum', 'lot', 'shop', 'place', 'need', 'place', 'stay', 'view', 'hotel', 'pretty', 'good', 'well', 'among', 'hotel', 'spend', 'time', 'palmer', 'house', 'hilton', 'top', 'list']",positive,deceptive
MTurk,palmer,"['husband', 'stay', 'palmer', 'house', 'hilton', 'last', 'month', 'celebrate', 'anniversary', 'wonderful', 'hotel', 'great', 'weekend', 'largely', 'thanks', 'palmer', 'house', 'every', 'amenity', 'could', 'want', 'right', 'hotel', 'fingertip', 'location', 'perfect--right', 'downtown', 'chicago', 'stay', 'one', 'one', 'bedroom', 'king', 'suite', 'exquisite--so', 'elegant', 'beautiful', 'easily', 'luxurious', 'suite', 'ever', 'stay', 'service', 'impeccable', 'every', 'employee', 'encounter', 'pleasant', 'eager', 'accomodate', 'need', 'express', 'anniversary', 'dinner', 'lockwood', 'restaurant', 'hotel', 'delicious', 'definitely', 'return', 'palmer', 'house', 'hilton', 'next', 'special', 'weekend', 'getaway']",positive,deceptive
MTurk,palmer,"['husband', 'snag', 'great', 'deal', 'weekend', 'trip', 'chicago', 'decide', 'recommendation', 'friend', 'stay', 'palmer', 'house', 'hilton', 'word', 'use', 'describe', 'amaze', 'walk', 'lobby', 'feel', 'like', 'step', 'back', 'time', 'simply', 'breath-taking', 'sure', 'check', 'ceiling', 'never', 'see', 'one', 'beautiful', 'outside', 'europe', 'checked-in', 'without', 'issue', 'assign', 'lovely', 'room', 'comfortable', 'bed', 'encounter', 'hotel', 'everything', 'walk', 'distance', 'palmer', 'house', 'hope', 'find', 'good', 'location', 'explore', 'downtown', 'chicago', 'everything', 'perfect', 'stay', 'would', 'stay', 'anywhere', 'else', 'chicago']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'locate', 'heart', 'theatre', 'financial', 'shop', 'district', 'downtown', 'chicago', 'walk', 'distance', 'museum', 'shopping', 'government', 'corporate', 'building', 'location', 'make', 'perfect', 'visit', 'chicago', 'room', 'luxurious', 'super', 'comfortable', 'bed', 'soft', 'sheet', 'room', 'clean', 'quite', 'nice', 'look', ""hotel's"", 'restaurant', 'amaze', 'hotel', 'would', 'definately', 'exceed', 'expectation', 'whether', 'business', 'traveler', 'vacation']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'chicago', 'far', 'best', 'experience', 'ever', 'away', 'home', 'moment', 'walk', 'elegantly', 'appoint', 'lobby', 'never', 'want', 'leave', 'multiple', 'ballroom', 'board', 'room', 'private', 'dining', 'room', 'make', 'perfect', 'site', 'wedding', 'business', 'event', 'look', 'leisure', 'activity', 'two', 'bar', 'lockwood', 'wine', 'cellar', 'indoor', 'pool', 'staff', 'professional', 'friendly', 'helpful', 'room', 'service', 'excellent', 'hotel', 'conveniently', 'place', 'several', 'major', 'attraction', 'city']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'hotel', 'business', 'leisure', 'traveler', 'stay', 'hotel', 'business', 'say', 'wow', 'one', 'main', 'thing', 'like', 'hotel', 'indoor', 'pool', 'love', 'able', 'go', 'swim', 'even', 'though', 'december', '5', 'degree', 'outside', 'also', 'hotel', 'offer', 'wireless', 'room', 'really', 'come', 'handy', 'keep', 'work', 'meeting', 'din', 'lockwood', 'restaurant', 'bar', 'food', 'amaze', 'hotel', 'one', 'thing', 'minor', 'negative', 'pet', 'allow', 'original', 'room', 'next', 'door', 'barking', 'dog', 'hotel', 'staff', 'fantastic', 'switch', 'room', 'deal', 'hotel', 'fantastic', 'look', 'forward', 'next', 'time', 'get', 'stay']",positive,deceptive
MTurk,palmer,"['husband', 'recently', 'choose', 'palmer', 'house', 'hilton', 'rare', ""couple's"", 'getaway', 'usual', 'life', 'escape', 'truly', 'provide', 'something', 'say', 'modern', 'amenity', 'combine', 'aesthetic', 'drawn', 'grander', 'luxurious', 'time', 'let', 'alone', 'ever-elusive', 'accessibility', 'wheelchair', 'user', 'bonus', 'need', 'feel', 'like', 'must', 'lug', 'half', 'usual', 'household', 'us', 'thing', 'like', 'alarm', 'clock', 'hairdryers', 'iron', 'board', 'already', 'electronic', 'medium', 'even', 'available', 'rent', 'comfortable', 'bed', 'control', 'room', 'felt', 'need', 'search', 'elsewhere', 'coffee', 'excellent', 'room', 'service', 'beck', 'call', 'remind', 'plan', 'leave', 'room', 'take', 'advantage', 'chicago', 'culture', 'close', 'proximity', 'often', 'hotel', 'overpriced', 'way', 'get', 'make', 'bed', 'morning', 'hilton', 'true', 'vacation', 'thank']",positive,deceptive
MTurk,palmer,"['beautiful', 'hotel', 'historic', 'feature', 'hotel', 'make', 'absolutely', 'amaze', 'hotel', 'offer', 'many', 'great', 'guest', 'accommodation', 'enjoy', 'spacious', 'tidy', 'room', 'staff', 'friendly', 'helpful', 'professional', 'concierge', 'go', 'way', 'make', 'sure', 'know', 'area', 'hotel', 'especially', 'enjoy', 'service', 'lockwood', 'restaurant', 'server', 'excellent', 'food', 'delicious', 'must', 'say', 'hotel', 'exceed', 'expectation', 'stay', 'awesome']",positive,deceptive
MTurk,palmer,"['everything', 'experience', 'hotel', 'grand', 'hotel', 'stun', 'architecture', 'amazing', 'moment', 'walk', 'palmer', 'house', 'greet', 'friendly', 'helpful', 'staff', 'room', 'world', 'detail', 'overlook', 'comfortable', 'bed', 'amaze', 'bathroom', 'breathtaking', 'view', 'chicago', 'look', 'extravagant', 'hotel', 'next', 'visit', 'windy', 'city', 'would', 'definately', 'recommend', 'stay', 'experience', 'chicago', 'like', 'never']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'incredible', 'break', 'real', 'world', 'lobby', 'throwback', 'grand', 'era', 'travel', 'imagine', 'people', 'step', 'train', 'steamer', 'trunk', 'lobby', 'luxe', 'gild', 'soar', 'ceiling', 'staff', 'friendly', 'accommodate', 'employee', 'room', 'plush', 'bed', 'furnish', 'serenity', 'dream', 'topper', 'extra', 'comfort', 'room', 'decor', 'modern', 'sleek', 'world', 'tacky', 'furnishing', 'hotel', 'convenience', ""there's"", 'fully-stocked', 'business', 'center', 'pool', 'fitness', 'room', 'workout', 'area', 'something', 'accommodate', 'solo', 'business', 'family', 'traveller']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'hotel', 'take', 'luxury', 'whole', 'new', 'level', 'existence', 'room', 'beautifully', 'decorate', 'class', 'superior', 'quality', 'furniture', 'hotel', 'restaurant', 'lockwood', ""consist's"", 'delicious', 'french', 'italian', 'cuisine', 'location', 'prime', 'area', 'downtown', 'shop', 'area', 'hotel', 'suit', 'pristine', 'guest', 'willing', 'settle', 'less', 'look', 'stay', 'stay', 'luxury', 'give', 'palmer', 'house', 'hilton', 'try', 'one', 'best', 'best', 'chicago', 'stay', 'one', 'remember']",positive,deceptive
MTurk,palmer,"['really', 'enjoy', 'stay', 'palmer', 'house', 'hilton', 'chicago', 'weekend', 'stay', 'want', 'something', 'close', 'state', 'street', 'convenient', 'theatre', 'district', 'museum', 'michigan', 'ave', 'shopping', 'grand', 'old', 'hotel', 'every', 'amenity', 'one', 'could', 'wish', 'lobby', 'fabulous', 'hotel', 'also', 'nice', 'restaurant', 'room', 'nice', 'king', 'size', 'bed', 'pretty', 'cozy', 'hotel', 'employee', 'nice', 'helpful', 'us', 'would', 'definitely', 'recommend', 'hotel', 'want', 'grand', 'hotel', 'type', 'experience', 'reasonable', 'price', 'many', 'amenity', 'convenient', 'spot', 'downtown', 'chicago', 'definitely', 'feel', 'special']",positive,deceptive
MTurk,palmer,"['palmer', 'house', 'hilton', 'recommend', 'friend', 'visit', 'chicago', 'previous', 'summer', 'happy', 'location', 'able', 'visit', 'nearby', 'lake', 'michigan', 'millennium', 'park', 'beautiful', 'room', 'good', 'size', 'right', 'amount', 'luxury', 'price', 'use', 'room', 'service', 'much', 'everything', 'order']",positive,deceptive
MTurk,palmer,"['stay', 'palmer', 'house', 'hilton', 'wonderful', 'attract', 'hotel', 'go', ""finance's"", 'first', 'time', 'chicago', 'location', 'hotel', 'perfectly', 'place', 'downtown', 'chicago', 'take', 'advantage', 'hilton', 'bed', 'breakfast', 'special', 'upon', 'check', 'friday', 'afternoon', 'go', 'lockwood', 'restaurant', 'go', 'room', 'weekend', 'stay', 'one', 'bedroom', 'suite', 'king', 'size', 'bed', 'hotel', 'spotless', 'never', 'hotel', 'room', 'clean', 'portion', 'food', 'perfect', 'everything', 'provide', 'point', 'would', 'recommend', 'hotel', 'anyone', 'go', 'visit', 'chicago', 'first', 'time', 'staff', 'professional', 'let', 'feel', 'like', 'king', 'queen']",positive,deceptive
MTurk,palmer,"['amazing', 'sweep', 'away', 'walk', 'hotel', 'gorgeous', 'staff', 'nice', 'helpful', 'hotel', 'clean', 'food', 'delicious', 'stay', 'two', 'night', 'first', 'night', 'go', 'lockwood', 'restaurant', 'blow', 'away', 'food', 'best', 'food', 'chicago', 'atmosphere', 'classy', 'warm', 'wait', 'staff', 'precise', 'decor', 'room', 'look', 'like', 'hotel', 'elegant', 'inviting', 'cannot', 'wait', 'go', 'back', 'true', 'escape', 'daily', 'life']",positive,deceptive
TripAdvisor,hilton,"['stay', 'hilton', '4', 'night', 'last', 'march', 'pleasant', 'stay', 'get', 'large', 'room', '2', 'double', 'bed', '2', 'bathroom', 'tv', 'ok', '27', 'crt', 'flat', 'screen', 'coincierge', 'friendly', 'need', 'room', 'cleaned', 'arrive', 'order', 'pizza', 'room', 'service', 'pizza', 'ok', 'also.the', 'main', 'hall', 'beautiful', 'breakfast', 'charge', '20', 'dollar', 'kinda', 'expensive', 'internet', 'access', 'wifi', 'charge', '13', 'dollar', 'day', 'pro', 'low', 'rate', 'price', 'huge', 'room', 'close', 'attraction', 'loop', 'close', 'metro', 'station', 'con', 'expensive', 'breakfast', 'internet', 'access', 'charge', 'tip', 'leave', 'building', 'always', 'use', 'michigan', 'av', 'exit', 'great', 'view']",positive,truthful
TripAdvisor,hilton,"['stunning', 'hotel', 'excellent', 'location', 'great', 'u', 'city', 'entrance', 'lobby', 'hotel', 'indicate', 'class', 'bedroom', 'large', 'comfortable', 'customer', 'service', 'second', 'none', 'locate', 'south', 'michigan', 'directly', 'across', 'road', 'grant', 'millenium', 'park', 'also', 'free', 'shuttle', 'water', 'tower', 'heart', 'magnificent', 'mile', 'blue', 'fan', 'buddy', ""guy's"", 'legend', 'club', 'situate', 'immediately', 'behind', 'hotel', 'highly', 'recommend']",positive,truthful
TripAdvisor,hilton,"['stay', 'hotel', 'one', 'high', 'point', 'last', 'minute', 'budget', 'valentine', 'weekend', 'trip', 'husband', 'get', 'great', 'rate', '70', 'priceline', 'close', 'subway', 'red', 'line', 'get', ""o'hare"", 'hotel', 'less', 'hour', '3.50', 'us', 'able', 'check', '4', 'hour', 'early', 'room', 'great', 'clean', 'good', 'closet', 'space', 'fantastic', 'bedding', 'one', 'expensive', 'drink', 'irish', 'bar', ""bartender's"", 'advice', 'restaurant', 'club', 'check', 'make', 'worth', 'price', 'concierge', 'helpful', 'overall', 'service', 'terrific', 'room', 'great', 'stay', 'treat', 'would', 'stay', 'time', 'especially', 'price']",positive,truthful
TripAdvisor,hilton,"['go', 'chicago', 'week', 'may', 'decide', 'good', 'stay', 'hilton', 'disapointed', 'perhaps', 'becuse', 'quite', 'convention', 'go', 'lot', 'people', 'stay', '1', '2', 'night', 'get', 'upgraged', 'exceutive', 'level', '2', 'double', 'bed', 'bathroom', 'bed', 'pillow', 'die', 'comfy', 'ant', 'end', 'day', 'seem', 'walk', 'mile', 'staff', 'helpful', 'lot', 'guest', 'seem', 'ignore', 'staff', 'especially', 'chamber', 'maid', 'seem', 'think', 'way', 'perhaps', 'people', 'felt', 'people', 'rude', 'unhelpful', '2', 'block', 'away', 'harrison', 'cafe', 'call', 'orange', 'make', 'place', 'breakfast', 'cafe', 'staff', 'suberb', 'expect', '15', 'min', 'wait', 'sat', 'sun', 'morning']",positive,truthful
TripAdvisor,hilton,"['stay', 'nov', '30', 'dec', '2', 'wonderful', 'time', 'hotel', 'beautiful', 'service', 'excellent', 'check', 'maid', 'staff', 'bartender', 'kitty', ""o'shea's"", 'room', 'king', 'bed', 'comfortable', 'nice', 'feather', 'pillow', 'request', 'type', 'problem', 'feather', 'large', 'flat', 'screen', 'tv', 'nice', 'bath', 'product', 'crabtree', 'evelyn', 'include', 'shampoo', 'conditioner', 'mouthwash', 'bady', 'lotion', 'plenty', 'coffee', 'provide', 'drink', 'snack', 'kitty', ""o'shea's"", 'crowd', 'fun', 'live', 'irish', 'folk', 'music', 'night', 'good', 'selection', 'beer', 'good', 'shepard', 'pie', 'cheese', 'dip', 'crisp', 'location', 'work', 'well', 'us', 'walk', 'art', 'museum', 'buddy', 'guy', 'blue', 'club', 'right', 'across', 'street', 'shopping', 'breeze', 'use', 'shuttle', 'cab', 'ride', 'museum', 'science', 'industry', 'quite', 'far', 'though', 'cost', '15', 'way', 'excellent', 'weekend', 'getaway']",positive,truthful
TripAdvisor,hilton,"['travel', 'chicago', 'regularly', 'always', 'want', 'stay', 'hilton', 'chicago', 'book', 'priceline', 'room', 'weekend', 'half', 'marathon', 'place', 'busy', 'staff', 'certainly', 'find', 'time', 'individual', 'guest', 'room', 'nice', 'expect', 'pool', 'area', 'also', 'nice', 'downtown', 'hotel', 'location', 'great', 'take', 'bear', '49ers', 'game', 'thursday', 'night', 'sox', 'game', 'friiday', 'night', 'would', 'certainly', 'stay', 'would', 'recomment', 'others', 'great', 'quality', 'even', 'regular', 'room', 'price']",positive,truthful
TripAdvisor,hilton,"['stay', 'conference', 'get', 'conference', 'rate', '149', 'worry', 'get', 'nice', 'room', 'since', 'weekend', 'election', 'hotel', 'across', 'street', 'grant', 'park', 'could', 'easily', 'get', 'lot', 'nicer', 'room', 'request', 'quiet', 'room', 'away', 'elevator', 'foot', 'traffic', 'exactly', 'assign', 'perhaps', 'also', 'silver', 'member', 'beautiful', 'room', 'window', 'two', 'side', 'king', 'size', 'bed', 'room', 'quiet', 'comfortable', 'immaculate', 'maid', 'even', 'leave', 'thank', 'note', 'tip', 'leave', 'staff', 'helpful', 'polite', 'cheerful', 'appreciate', 'fact', 'could', 'actually', 'purchase', 'breakfast', '15', 'oatmeal', 'coffee', 'juice', 'something', 'possible', 'lot', 'big', 'hotel', 'like', 'hyatt', 'stay', 'last', 'year']",positive,truthful
TripAdvisor,hilton,"['great', 'experience', 'hotel', 'hotel', 'huge', 'room', 'clean', 'well', 'appoint', 'room', 'roomy', 'great', 'view', 'snow', 'cover', 'park', 'staff', 'nice', 'helpfull', 'donald', 'concierge', 'desk', 'score', 'us', 'ticket', 'wicked', 'day', 'performance', 'holiday', 'weekend', 'great', 'seat', 'reasonable', 'price', 'work', 'hard', 'us', 'see', 'show', 'truely', 'top', 'fun', 'new', 'year', 'celebration', 'first', 'pick', 'return', 'spring']",positive,truthful
TripAdvisor,hilton,"['hotel', 'reservation', 'another', 'hotel', 'set', 'read', 'negative', 'review', 'cancel', 'make', 'reservation', 'hilton', 'glad', 'hotel', 'clean', 'hotel', 'staff', 'pleasant', 'helpful', 'bed', 'amaze', 'know', 'pay', 'little', 'hotel', 'well', 'worth', 'every', 'penny']",positive,truthful
TripAdvisor,hilton,"['stay', 'hotel', 'weekend', 'chicago', 'bear', 'fan', 'convention', 'feb', '27', 'march', '1', 'hotel', 'beautiful', 'tower', 'room', 'decent', 'view', 'city', 'sears', 'tower', 'room', 'little', 'small', 'two', 'bathroom', '1', 'king', 'bed', 'tower', 'room', 'registration', 'area', 'come', 'free', 'continental', 'breakfast', 'even', 'snack', 'free', 'soda', 'throughout', 'day', 'registration', 'lounge', '24th', 'floor', 'overlook', 'lake', 'michigan', 'hotel', 'full', 'service', 'excellent', 'location', 'convenient', 'number', 'homeless', 'people', 'within', 'block', 'two', 'especially', 'toward', 'el', 'train', 'love', 'stay', 'hotel', 'never', 'take', 'cab', 'rent', 'car', 'stay', 'hilton', 'offer', 'sunday', 'night', 'free', 'website', '3', 'day', 'stay', 'make', 'cost', 'reasonable', 'chicago', 'however', 'pavilion', 'restaurant', 'leave', 'lot', 'desire', 'pub', 'first', 'floor', 'good', 'place', 'hang', 'drink']",positive,truthful
TripAdvisor,hilton,"['stay', 'quick', 'awesome', 'long', 'day', 'see', 'substantial', 'line', 'check-in', 'bit', 'groaner', 'saw', 'self-serve', 'kiosk', 'check', 'key', 'hand', '3', 'minute', 'morning', 'able', 'check', 'tv', 'room', 'hotel', 'beautiful', 'historic', 'landmark', 'amenity', 'modern', 'hotel', 'charm', '1927', 'origin', 'bed', 'fabulously', 'comfortable', 'wish', 'could', 'live', 'many', 'room', 'wtih', '2', 'bathroom', 'stay', 'room', 'like', 'friend', 'know', 'ahead', 'time', 'two', 'bathroom', 'talk', 'squeal', 'delight', '7', 'year', 'ago', 'virginia', 'beach', 'hilton', 'need', 'room', 'two', 'bathroom', 'first', 'time', ""i've"", 'see', 'since', 'great', 'feature']",positive,truthful
TripAdvisor,hilton,"['thirty', 'year', 'ago', 'tiny', 'room', 'indifferent', 'service', 'time', 'service', 'superb', 'friendly', 'throughout', 'special', 'commendation', 'waiter', 'waitress', 'coffee', 'shop', 'door', 'bell', 'person', 'hilton', 'honor', 'person', 'front', 'desk', 'even', 'lower', 'price', 'moderately', 'high', 'inquire', 'day', 'stay', 'want', 'stay', 'south', 'river', 'downtown', 'back']",positive,truthful
TripAdvisor,hilton,"['stay', 'chicago', 'hilton', 'three', 'night', 'minute', 'walk', 'door', 'impressed', 'check-in', 'quick', 'easy', 'glad', 'able', 'check', 'despite', 'early', 'advertised', 'check-in', 'time', 'give', 'twin', 'room', 'two', 'bathroom', 'brilliant', 'make', 'get', 'ready', 'go', 'much', 'quick', 'hotel', 'location', 'great', 'opposite', 'park', 'must', 'see', 'although', 'locate', 'south', 'michigan', 'ave', 'easily', 'within', 'walk', 'distance', 'shop', 'sight', 'whole', 'michigan', 'ave', 'would', 'also', 'recommend', 'street', 'one', 'block', 'back', 'michigan', 'ave', 'good', 'shopping', 'breakfast', 'would', 'recommend', 'grab', 'muffin', 'croissant', 'bagel', 'bar', 'past', 'reception', 'rather', 'go', 'expensive', 'breakfast', 'restaurant', 'even', 'entertainment', 'kitty', ""o'sheas"", 'must', 'typical', 'irish', 'bar', 'good', 'drink', 'live', 'music', 'finally', 'bed', 'hilton', 'chicago', 'comfortable', 'bed', 'ever', 'would', 'take', 'home', 'could', 'definately', 'make', 'good', 'night', 'sleep']",positive,truthful
TripAdvisor,hilton,"['love', 'hotel', 'see', 'post', 'shabby', ""can't"", 'life', 'figure', 'talk', 'room', 'large', 'two', 'bathroom', 'lobby', 'fabulous', 'pool', 'large', 'two', 'hot', 'tub', 'huge', 'gym', 'staff', 'courteous', 'us', 'location', 'great--across', 'street', 'grant', 'park', 'great', 'view', 'buckingham', 'fountain', 'close', 'museum', 'theatre', ""i'm"", 'sure', 'others', 'would', 'rather', 'north', 'river', 'closer', 'magnificent', 'mile', 'enjoy', 'quieter', 'scenic', 'location', 'got', '105', 'hotwire', 'bargain', 'nice', 'hotel']",positive,truthful
TripAdvisor,hilton,"['take', 'wife', 'kid', 'chicago', 'one', 'last', 'fling', 'school', 'start', 'back', 'check', 'staff', 'attentive', 'show', 'little', 'consideration', 'friendly', 'attitude', 'small', 'tip', 'upgrade', 'huge', 'upper', 'floor', 'room', 'complete', 'bar', 'get', 'priceline', 'glare', 'pay', 'involve', 'air', 'water', 'show', 'underway', 'lake', 'front', 'plane', 'fly', 'room', 'kid', 'think', 'great', 'night', 'great', 'view', 'firework', 'navy', 'pier', 'sunday', 'morning', 'breakfast', 'buffet', 'hotel', 'good', 'price', 'reason', 'conceirge', 'knowledgeable', 'friendly', 'one', 'best', 'time', 'ever', 'chicago']",positive,truthful
TripAdvisor,hilton,"['windy', 'city', 'good', 'place.amazing', 'room', 'service.everything', 'walking', 'distance', 'absolute', 'must', 'business', 'trio', 'ease', 'conduct', 'schedule', 'meeting', 'unbeatable', 'good', 'decor', 'impishly', 'modern']",positive,truthful
TripAdvisor,hilton,"['stay', 'boyfriend', 'one', 'night', 'however', 'enjoy', 'stay', 'staff', 'friendly', 'room', 'nice', 'clean', 'hallway', 'ballroom', 'etc', 'elegant', 'room', 'service', 'quick', 'good', 'option', 'choose', 'actually', 'taste', 'great', 'staff', 'able', 'extend', 'check', 'time', 'extra', '1-2', 'hour', 'without', 'extra', 'charge', 'room', 'great', 'location', 'walk', 'distance', 'art', 'museum', 'millennium', 'park', 'grant', 'park', 'right', 'across', 'street', 'quick', 'cab', 'ride', 'mccormick', 'place', 'city', 'would', 'love', 'stay']",positive,truthful
TripAdvisor,hilton,"['book', 'stay', 'priceline.com', 'get', 'great', 'deal', 'stay', 'one', 'night', '2', 'year', 'old', 'us', 'check-in', 'upgrade', 'suite', 'lake', 'view', 'lake', 'michigan', 'beautiful', 'suite', 'king', 'bed', 'living', 'room', 'bar', 'mini-fridge', 'need', 'stay', 'longer', 'would', 'godsend', 'hotel', 'close', 'proximity', 'grant', 'park', 'beautiful', 'buckingham', 'fountain', 'walk', 'around', 'park', 'even', 'saw', 'movie', 'film', 'look', 'hotel', 'lot', 'restaurant', 'around', 'one', 'end', 'eat', 'irish', 'pub', 'inside', 'hotel', 'kitty', ""o'shea's"", 'great', 'food', 'stay', 'always', 'end', 'eat', 'lot', 'attraction', 'within', 'mile', 'include', 'field', 'museum', 'shedd', 'aquarium', 'soldier', 'field', 'navy', 'pier', 'may', 'walk', 'distance', 'could', 'see', 'hotel', 'window', 'overall', 'another', 'wonderful', 'stay', 'chicago', 'hilton', '4th', 'stay', 'downside', 'expensive', 'parking', 'within', 'hotel', '41', 'dollar', 'night', 'kind', 'ridiculous']",positive,truthful
TripAdvisor,hilton,"['great', 'place', 'great', 'room', 'great', 'location', 'even', 'though', 'big', 'meeting', 'go', 'rainbow', 'girl', 'enormous', 'gown', 'consequence', 'us', 'slow', 'elevator', 'ballroom', 'amazing', 'shop', 'ground', 'floor', 'nice', 'throwback', 'lake', 'view', 'upper', 'floor', '17', 'think', 'worth', 'concierge', 'advice', 'restaurant', 'etc', 'excellent', 'definitly', 'would', 'return']",positive,truthful
